Order Dt,Time,Ticket#,Dish,Qty
2022-01-03,11:24:00,T-2200100,Roasted Duck,1
2022-01-03,11:24:00,T-2200100,DINNER ROLLS,1
2022-01-03,11:24:00,T-2200100,RicePudding,1
2022-01-03,11:24:00,T-2200100,Liqueurs,1
2022-01-03,12:00:00,T-2200101,Calamari Rings,1
2022-01-03,12:00:00,T-2200101,Chicken Breast,1
2022-01-03,12:00:00,T-2200101,Roasted Potatoes,1
2022-01-03,12:00:00,T-2200101,Apple Pie,1
2022-01-03,12:00:00,T-2200101,Whiskey,1
2022-01-03,12:36:00,T-2200102,Bruschetta,1
2022-01-03,12:36:00,T-2200102,seafood pasta,1
2022-01-03,12:36:00,T-2200102,garlic bread,3
2022-01-03,12:36:00,T-2200102,various flavors with toppings,1
2022-01-03,12:36:00,T-2200102,Lemonade,1
2022-01-03,13:12:00,T-2200103,Garden Salad,1
2022-01-03,13:12:00,T-2200103,spaghetti,1
2022-01-03,13:12:00,T-2200103,FriedRice,1
2022-01-03,13:12:00,T-2200103,KeyLimePie,1
2022-01-03,13:12:00,T-2200103,Water,1
2022-01-03,13:48:00,T-2200104,Samosas,1
2022-01-03,13:48:00,T-2200104,Lasagna,1
2022-01-03,13:48:00,T-2200104,PotatoWedges,1
2022-01-03,13:48:00,T-2200104,chocolate cake,1
03/01/2022,13:48:00,T-2200104,Vodka,1
03/01/2022,14:24:00,T-2200105,Seafood Skewers,1
03/01/2022,14:24:00,T-2200105,Tofu Dishes,1
2022-01-03,14:24:00,T-2200105,MIXED VEGETABLE MEDLEY,2
2022-01-03,14:24:00,T-2200105,Cheesecake,1
03/01/2022,14:24:00,T-2200105,vodka,1
2022-01-03,15:00:00,T-2200106,Garden Salad,1
2022-01-03,15:00:00,T-2200106,ravioli,2
2022-01-03,15:00:00,T-2200106,NaanBread,1
03/01/2022,15:00:00,T-2200106,Chocolate Cake,1
2022-01-03,15:00:00,T-2200106,Coffee,2
2022-01-03,15:36:00,T-2200107,ShrimpCocktail,1
2022-01-03,15:36:00,T-2200107,Vegetarian Pasta,1
2022-01-03,15:36:00,T-2200107,SteamedVegetables,1
2022-01-03,15:36:00,T-2200107,ApplePie,1
2022-01-03,15:36:00,T-2200107,Juice,2
03/01/2022,16:12:00,T-2200108,calamari rings,1
03/01/2022,16:12:00,T-2200108,grilled fish,2
03/01/2022,16:12:00,T-2200108,Dinner Rolls,1
2022-01-03,16:12:00,T-2200108,Tiramisu,1
03/01/2022,16:12:00,T-2200108,WATER,1
2022-01-03,16:48:00,T-2200109,Chicken Soup,1
2022-01-03,16:48:00,T-2200109,Spaghetti,3
2022-01-03,16:48:00,T-2200109,PlainRice,1
2022-01-03,16:48:00,T-2200109,FRUIT PLATTER,1
2022-01-03,16:48:00,T-2200109,Water,1
2022-01-03,17:24:00,T-2200110,caesar salad,1
2022-01-03,17:24:00,T-2200110,Vegetarian Pasta,1
2022-01-03,17:24:00,T-2200110,FriedRice,1
2022-01-03,17:24:00,T-2200110,Key Lime Pie,1
2022-01-03,17:24:00,T-2200110,coffee,1
2022-01-03,18:00:00,T-2200111,TomatoSoup,1
2022-01-03,18:00:00,T-2200111,Sushi Rolls,1
2022-01-03,18:00:00,T-2200111,Mashed Potatoes,1
03/01/2022,18:00:00,T-2200111,various flavors with toppings,3
2022-01-03,18:00:00,T-2200111,Water,2
03/01/2022,18:36:00,T-2200112,chicken soup,1
03/01/2022,18:36:00,T-2200112,fried fish,1
2022-01-03,18:36:00,T-2200112,,1
2022-01-03,18:36:00,T-2200112,sliced fruits,1
2022-01-03,18:36:00,T-2200112,JUICE,1
2022-01-03,19:12:00,T-2200113,CalamariRings,2
2022-01-03,19:12:00,T-2200113,Vegetable Stir-Fry,2
03/01/2022,19:12:00,T-2200113,Fried Rice,1
2022-01-03,19:12:00,T-2200113,apple pie,2
03/01/2022,19:12:00,T-2200113,COFFEE,1
2022-01-03,19:48:00,T-2200114,chicken soup,2
2022-01-03,19:48:00,T-2200114,Steaks,2
2022-01-03,19:48:00,T-2200114,French Fries,2
2022-01-03,19:48:00,T-2200114,Rice Pudding,1
2022-01-03,19:48:00,T-2200114,Cocktails,1
2022-01-03,20:24:00,T-2200115,Tomato Soup,1
2022-01-03,20:24:00,T-2200115,Burgers,2
2022-01-03,20:24:00,T-2200115,Potato Wedges,1
2022-01-03,20:24:00,T-2200115,chocolate pudding,1
2022-01-03,20:24:00,T-2200115,,2
03/01/2022,21:00:00,T-2200116,seafood skewers,1
2022-01-03,21:00:00,T-2200116,VegetableStir-Fry,2
2022-01-03,21:00:00,T-2200116,Roasted Potatoes,1
2022-01-03,21:00:00,T-2200116,FRUIT PLATTER,1
03/01/2022,21:00:00,T-2200116,Liqueurs,1
03/01/2022,21:36:00,T-2200117,Garden Salad,1
2022-01-03,21:36:00,T-2200117,PORK CHOPS,1
2022-01-03,21:36:00,T-2200117,ROASTED POTATOES,2
2022-01-03,21:36:00,T-2200117,CHERRY PIE,1
2022-01-03,21:36:00,T-2200117,iced tea,2
2022-01-03,22:12:00,T-2200118,Garden Salad,1
03/01/2022,22:12:00,T-2200118,LAMB CHOPS,1
03/01/2022,22:12:00,T-2200118,mashed potatoes,1
2022-01-03,22:12:00,T-2200118,VARIOUS FLAVORS WITH TOPPINGS,1
2022-01-03,22:12:00,T-2200118,,1
2022-01-03,22:48:00,T-2200119,SeafoodSkewers,1
2022-01-03,22:48:00,T-2200119,RAVIOLI,2
03/01/2022,22:48:00,T-2200119,FrenchFries,1
03/01/2022,22:48:00,T-2200119,RICE PUDDING,1
03/01/2022,22:48:00,T-2200119,cocktails,1
2022-01-03,23:24:00,T-2200120,Chicken Soup,1
2022-01-03,23:24:00,T-2200120,grilled fish,1
2022-01-03,23:24:00,T-2200120,Steamed Vegetables,1
2022-01-03,23:24:00,T-2200120,KeyLimePie,1
03/01/2022,23:24:00,T-2200120,Vodka,2
2022-01-04,00:00:00,T-2200121,Calamari Rings,1
2022-01-04,00:00:00,T-2200121,SPAGHETTI,1
2022-01-04,00:00:00,T-2200121,Plain Rice,1
04/01/2022,00:00:00,T-2200121,Sliced Fruits,1
2022-01-04,00:00:00,T-2200121,Juice,1
2022-01-04,00:36:00,T-2200122,CAESAR SALAD,2
2022-01-04,00:36:00,T-2200122,Turkey Dishes,1
2022-01-04,00:36:00,T-2200122,Garlic Bread,1
2022-01-04,00:36:00,T-2200122,Cheesecake,1
04/01/2022,00:36:00,T-2200122,whiskey,1
2022-01-04,01:12:00,T-2200123,Garden Salad,3
04/01/2022,01:12:00,T-2200123,Salads,2
2022-01-04,01:12:00,T-2200123,GRILLED VEGETABLES,2
2022-01-04,01:12:00,T-2200123,apple pie,1
04/01/2022,01:12:00,T-2200123,SODA,1
04/01/2022,01:48:00,T-2200124,Samosas,2
2022-01-04,01:48:00,T-2200124,Chicken Breast,1
2022-01-04,01:48:00,T-2200124,French Fries,1
2022-01-04,01:48:00,T-2200124,Cherry Pie,1
2022-01-04,01:48:00,T-2200124,Coffee,2
2022-01-04,02:24:00,T-2200125,Caesar Salad,1
2022-01-04,02:24:00,T-2200125,Salads,3
2022-01-04,02:24:00,T-2200125,,2
2022-01-04,02:24:00,T-2200125,Chocolate Cake,1
2022-01-04,02:24:00,T-2200125,Juice,1
2022-01-04,03:00:00,T-2200126,tomato soup,1
2022-01-04,03:00:00,T-2200126,Roasted Duck,1
04/01/2022,03:00:00,T-2200126,MIXED VEGETABLE MEDLEY,1
04/01/2022,03:00:00,T-2200126,Cherry Pie,1
04/01/2022,03:00:00,T-2200126,Water,1
04/01/2022,03:36:00,T-2200127,SeafoodSkewers,1
2022-01-04,03:36:00,T-2200127,Seafood Pasta,1
2022-01-04,03:36:00,T-2200127,Roasted Potatoes,1
04/01/2022,03:36:00,T-2200127,fruit salad,3
2022-01-04,03:36:00,T-2200127,LEMONADE,1
2022-01-04,04:12:00,T-2200128,SPRING ROLLS,1
2022-01-04,04:12:00,T-2200128,grilled fish,1
2022-01-04,04:12:00,T-2200128,fried rice,1
04/01/2022,04:12:00,T-2200128,ChocolatePudding,3
2022-01-04,04:12:00,T-2200128,Coffee,1
2022-01-04,04:48:00,T-2200129,caesar salad,2
2022-01-04,04:48:00,T-2200129,Roasted Duck,1
2022-01-04,04:48:00,T-2200129,Roasted Potatoes,4
04/01/2022,04:48:00,T-2200129,Key Lime Pie,1
2022-01-04,04:48:00,T-2200129,Coffee,1
04/01/2022,05:24:00,T-2200130,BRUSCHETTA,1
2022-01-04,05:24:00,T-2200130,Grilled Fish,2
2022-01-04,05:24:00,T-2200130,dinner rolls,1
2022-01-04,05:24:00,T-2200130,APPLE PIE,1
2022-01-04,05:24:00,T-2200130,Wine,1
2022-01-04,06:00:00,T-2200131,Caesar Salad,1
04/01/2022,06:00:00,T-2200131,vegetarian pasta,1
2022-01-04,06:00:00,T-2200131,garlic bread,1
2022-01-04,06:00:00,T-2200131,Various Flavors with Toppings,2
2022-01-04,06:00:00,T-2200131,water,1
2022-01-04,06:36:00,T-2200132,Tomato Soup,1
2022-01-04,06:36:00,T-2200132,RAVIOLI,1
2022-01-04,06:36:00,T-2200132,Mixed Vegetable Medley,1
2022-01-04,06:36:00,T-2200132,RICE PUDDING,1
2022-01-04,06:36:00,T-2200132,Beer,1
2022-01-04,07:12:00,T-2200133,SPRING ROLLS,1
2022-01-04,07:12:00,T-2200133,Seafood Pasta,1
2022-01-04,07:12:00,T-2200133,Potato Wedges,1
04/01/2022,07:12:00,T-2200133,CHEESECAKE,1
2022-01-04,07:12:00,T-2200133,water,1
04/01/2022,07:48:00,T-2200134,Tomato Soup,1
04/01/2022,07:48:00,T-2200134,Pork Chops,1
2022-01-04,07:48:00,T-2200134,mashed potatoes,1
2022-01-04,07:48:00,T-2200134,Cheesecake,1
2022-01-04,07:48:00,T-2200134,Beer,1
2022-01-04,08:24:00,T-2200135,Samosas,1
2022-01-04,08:24:00,T-2200135,salads,1
2022-01-04,08:24:00,T-2200135,Fried Rice,2
04/01/2022,08:24:00,T-2200135,Cherry Pie,1
2022-01-04,08:24:00,T-2200135,Coffee,1
04/01/2022,09:00:00,T-2200136,GardenSalad,1
2022-01-04,09:00:00,T-2200136,Lamb Chops,1
2022-01-04,09:00:00,T-2200136,Pilaf,1
04/01/2022,09:00:00,T-2200136,RicePudding,2
2022-01-04,09:00:00,T-2200136,LIQUEURS,2
2022-01-04,09:36:00,T-2200137,Bruschetta,1
2022-01-04,09:36:00,T-2200137,Tofu Dishes,1
04/01/2022,09:36:00,T-2200137,mixed vegetable medley,1
04/01/2022,09:36:00,T-2200137,Fruit Salad,1
04/01/2022,09:36:00,T-2200137,beer,2
2022-01-04,10:12:00,T-2200138,CalamariRings,1
04/01/2022,10:12:00,T-2200138,Vegetable Stir-Fry,3
2022-01-04,10:12:00,T-2200138,GarlicBread,1
2022-01-04,10:12:00,T-2200138,custard,1
04/01/2022,10:12:00,T-2200138,iced tea,1
2022-01-04,10:48:00,T-2200139,TOMATO SOUP,1
2022-01-04,10:48:00,T-2200139,lamb chops,1
2022-01-04,10:48:00,T-2200139,garlic bread,1
2022-01-04,10:48:00,T-2200139,RICE PUDDING,1
2022-01-04,10:48:00,T-2200139,JUICE,1
04/01/2022,11:24:00,T-2200140,Samosas,1
2022-01-04,11:24:00,T-2200140,roasted duck,1
2022-01-04,11:24:00,T-2200140,Fried Rice,1
2022-01-04,11:24:00,T-2200140,Sliced Fruits,1
2022-01-04,11:24:00,T-2200140,liqueurs,2
04/01/2022,12:00:00,T-2200141,Spring Rolls,1
2022-01-04,12:00:00,T-2200141,Grilled Fish,1
2022-01-04,12:00:00,T-2200141,,2
04/01/2022,12:00:00,T-2200141,,2
2022-01-04,12:00:00,T-2200141,JUICE,1
2022-01-04,12:36:00,T-2200142,BRUSCHETTA,1
2022-01-04,12:36:00,T-2200142,Roasted Duck,1
2022-01-04,12:36:00,T-2200142,FrenchFries,1
2022-01-04,12:36:00,T-2200142,Tiramisu,1
2022-01-04,12:36:00,T-2200142,LEMONADE,1
2022-01-04,13:12:00,T-2200143,Shrimp Cocktail,1
2022-01-04,13:12:00,T-2200143,Salads,1
2022-01-04,13:12:00,T-2200143,Potato Wedges,1
2022-01-04,13:12:00,T-2200143,TIRAMISU,2
04/01/2022,13:12:00,T-2200143,Iced Tea,1
2022-01-04,13:48:00,T-2200144,CalamariRings,1
2022-01-04,13:48:00,T-2200144,Steaks,1
04/01/2022,13:48:00,T-2200144,,1
2022-01-04,13:48:00,T-2200144,FRUIT PLATTER,4
2022-01-04,13:48:00,T-2200144,cocktails,1
2022-01-04,14:24:00,T-2200145,Shrimp Cocktail,1
04/01/2022,14:24:00,T-2200145,ChickenBreast,1
2022-01-04,14:24:00,T-2200145,DinnerRolls,1
2022-01-04,14:24:00,T-2200145,,1
2022-01-04,14:24:00,T-2200145,Wine,1
2022-01-04,15:00:00,T-2200146,samosas,1
04/01/2022,15:00:00,T-2200146,STEAKS,1
2022-01-04,15:00:00,T-2200146,GarlicBread,1
2022-01-04,15:00:00,T-2200146,CARROT CAKE,1
2022-01-04,15:00:00,T-2200146,BEER,1
2022-01-04,15:36:00,T-2200147,Samosas,1
04/01/2022,15:36:00,T-2200147,Burgers,1
2022-01-04,15:36:00,T-2200147,Naan Bread,1
2022-01-04,15:36:00,T-2200147,Apple Pie,1
2022-01-04,15:36:00,T-2200147,lemonade,1
2022-01-04,16:12:00,T-2200148,Garden Salad,1
2022-01-04,16:12:00,T-2200148,Ravioli,2
2022-01-04,16:12:00,T-2200148,Naan Bread,1
2022-01-04,16:12:00,T-2200148,Various Flavors with Toppings,1
04/01/2022,16:12:00,T-2200148,Whiskey,2
2022-01-04,16:48:00,T-2200149,spring rolls,1
04/01/2022,16:48:00,T-2200149,Burgers,1
04/01/2022,16:48:00,T-2200149,Pilaf,1
2022-01-04,16:48:00,T-2200149,VARIOUS FLAVORS WITH TOPPINGS,1
2022-01-04,16:48:00,T-2200149,,1
04/01/2022,17:24:00,T-2200150,Garden Salad,1
2022-01-04,17:24:00,T-2200150,Sushi Rolls,1
2022-01-04,17:24:00,T-2200150,PLAIN RICE,1
04/01/2022,17:24:00,T-2200150,,1
2022-01-04,17:24:00,T-2200150,,4
2022-01-04,18:00:00,T-2200151,Spring Rolls,1
2022-01-04,18:00:00,T-2200151,Roasted Duck,1
2022-01-04,18:00:00,T-2200151,GarlicBread,1
2022-01-04,18:00:00,T-2200151,cherry pie,1
2022-01-04,18:00:00,T-2200151,Whiskey,1
04/01/2022,18:36:00,T-2200152,Shrimp Cocktail,2
2022-01-04,18:36:00,T-2200152,Turkey Dishes,1
2022-01-04,18:36:00,T-2200152,Fried Rice,1
2022-01-04,18:36:00,T-2200152,KEY LIME PIE,1
2022-01-04,18:36:00,T-2200152,Soda,1
2022-01-04,19:12:00,T-2200153,Spring Rolls,1
2022-01-04,19:12:00,T-2200153,GRILLED FISH,1
2022-01-04,19:12:00,T-2200153,pilaf,2
2022-01-04,19:12:00,T-2200153,,1
2022-01-04,19:12:00,T-2200153,WINE,1
2022-01-04,19:48:00,T-2200154,Tomato Soup,1
04/01/2022,19:48:00,T-2200154,Roasted Duck,1
2022-01-04,19:48:00,T-2200154,STEAMED VEGETABLES,3
2022-01-04,19:48:00,T-2200154,sliced fruits,1
2022-01-04,19:48:00,T-2200154,coffee,1
2022-01-04,20:24:00,T-2200155,SeafoodSkewers,1
2022-01-04,20:24:00,T-2200155,Fried Fish,1
2022-01-04,20:24:00,T-2200155,GRILLED VEGETABLES,1
04/01/2022,20:24:00,T-2200155,CHERRY PIE,3
04/01/2022,20:24:00,T-2200155,Liqueurs,1
2022-01-04,21:00:00,T-2200156,Seafood Skewers,1
2022-01-04,21:00:00,T-2200156,Lamb Chops,1
2022-01-04,21:00:00,T-2200156,PlainRice,2
2022-01-04,21:00:00,T-2200156,SLICED FRUITS,2
04/01/2022,21:00:00,T-2200156,,2
2022-01-04,21:36:00,T-2200157,spring rolls,1
2022-01-04,21:36:00,T-2200157,Lamb Chops,1
2022-01-04,21:36:00,T-2200157,Dinner Rolls,1
2022-01-04,21:36:00,T-2200157,RICE PUDDING,1
2022-01-04,21:36:00,T-2200157,Whiskey,3
2022-01-04,22:12:00,T-2200158,tomato soup,1
04/01/2022,22:12:00,T-2200158,Spaghetti,2
2022-01-04,22:12:00,T-2200158,PILAF,1
2022-01-04,22:12:00,T-2200158,Carrot Cake,1
2022-01-04,22:12:00,T-2200158,SODA,1
2022-01-04,22:48:00,T-2200159,ShrimpCocktail,2
2022-01-04,22:48:00,T-2200159,Spaghetti,1
2022-01-04,22:48:00,T-2200159,Grilled Vegetables,1
04/01/2022,22:48:00,T-2200159,VARIOUS FLAVORS WITH TOPPINGS,1
2022-01-04,22:48:00,T-2200159,COFFEE,1
2022-01-04,23:24:00,T-2200160,samosas,2
2022-01-04,23:24:00,T-2200160,SUSHI ROLLS,1
2022-01-04,23:24:00,T-2200160,plain rice,1
2022-01-04,23:24:00,T-2200160,APPLE PIE,1
04/01/2022,23:24:00,T-2200160,Whiskey,1
2022-01-05,00:00:00,T-2200161,caesar salad,1
2022-01-05,00:00:00,T-2200161,Sushi Rolls,3
2022-01-05,00:00:00,T-2200161,,1
2022-01-05,00:00:00,T-2200161,fruit salad,3
05/01/2022,00:00:00,T-2200161,VODKA,3
2022-01-05,00:36:00,T-2200162,spring rolls,2
2022-01-05,00:36:00,T-2200162,Vegetable Stir-Fry,1
2022-01-05,00:36:00,T-2200162,pilaf,1
05/01/2022,00:36:00,T-2200162,FruitPlatter,1
2022-01-05,00:36:00,T-2200162,Whiskey,1
2022-01-05,01:12:00,T-2200163,Bruschetta,1
2022-01-05,01:12:00,T-2200163,Roasted Duck,2
2022-01-05,01:12:00,T-2200163,French Fries,2
2022-01-05,01:12:00,T-2200163,key lime pie,1
2022-01-05,01:12:00,T-2200163,Wine,2
2022-01-05,01:48:00,T-2200164,tomato soup,1
2022-01-05,01:48:00,T-2200164,TOFU DISHES,1
2022-01-05,01:48:00,T-2200164,NaanBread,1
2022-01-05,01:48:00,T-2200164,Cherry Pie,1
2022-01-05,01:48:00,T-2200164,Iced Tea,1
2022-01-05,02:24:00,T-2200165,CALAMARI RINGS,2
2022-01-05,02:24:00,T-2200165,Spaghetti,1
05/01/2022,02:24:00,T-2200165,SteamedVegetables,1
2022-01-05,02:24:00,T-2200165,CHOCOLATE PUDDING,3
2022-01-05,02:24:00,T-2200165,Liqueurs,1
2022-01-05,03:00:00,T-2200166,Caesar Salad,2
05/01/2022,03:00:00,T-2200166,LAMB CHOPS,1
05/01/2022,03:00:00,T-2200166,French Fries,1
2022-01-05,03:00:00,T-2200166,CHOCOLATE PUDDING,1
2022-01-05,03:00:00,T-2200166,WINE,3
2022-01-05,03:36:00,T-2200167,bruschetta,1
05/01/2022,03:36:00,T-2200167,Roasted Duck,1
2022-01-05,03:36:00,T-2200167,FRENCH FRIES,1
2022-01-05,03:36:00,T-2200167,Fruit Platter,1
05/01/2022,03:36:00,T-2200167,Soda,1
05/01/2022,04:12:00,T-2200168,GARDEN SALAD,1
05/01/2022,04:12:00,T-2200168,Lasagna,1
2022-01-05,04:12:00,T-2200168,FriedRice,1
2022-01-05,04:12:00,T-2200168,Sliced Fruits,1
2022-01-05,04:12:00,T-2200168,Soda,1
2022-01-05,04:48:00,T-2200169,Tomato Soup,1
2022-01-05,04:48:00,T-2200169,Vegetarian Pasta,1
2022-01-05,04:48:00,T-2200169,ROASTED POTATOES,1
05/01/2022,04:48:00,T-2200169,Various Flavors with Toppings,1
2022-01-05,04:48:00,T-2200169,Beer,1
2022-01-05,05:24:00,T-2200170,Seafood Skewers,1
2022-01-05,05:24:00,T-2200170,Tofu Dishes,1
2022-01-05,05:24:00,T-2200170,French Fries,1
2022-01-05,05:24:00,T-2200170,various flavors with toppings,2
2022-01-05,05:24:00,T-2200170,Liqueurs,1
2022-01-05,06:00:00,T-2200171,Tomato Soup,1
2022-01-05,06:00:00,T-2200171,Chicken Breast,1
2022-01-05,06:00:00,T-2200171,DinnerRolls,1
2022-01-05,06:00:00,T-2200171,Chocolate Cake,1
2022-01-05,06:00:00,T-2200171,,1
05/01/2022,06:36:00,T-2200172,CaesarSalad,3
2022-01-05,06:36:00,T-2200172,Lasagna,2
2022-01-05,06:36:00,T-2200172,Garlic Bread,1
2022-01-05,06:36:00,T-2200172,ChocolateCake,2
2022-01-05,06:36:00,T-2200172,Liqueurs,1
2022-01-05,07:12:00,T-2200173,SpringRolls,2
2022-01-05,07:12:00,T-2200173,Steaks,1
2022-01-05,07:12:00,T-2200173,DINNER ROLLS,1
2022-01-05,07:12:00,T-2200173,FRUIT SALAD,1
2022-01-05,07:12:00,T-2200173,Cocktails,1
2022-01-05,07:48:00,T-2200174,Garden Salad,2
2022-01-05,07:48:00,T-2200174,Pork Chops,1
2022-01-05,07:48:00,T-2200174,,1
05/01/2022,07:48:00,T-2200174,Sliced Fruits,2
2022-01-05,07:48:00,T-2200174,beer,1
2022-01-05,08:24:00,T-2200175,samosas,2
2022-01-05,08:24:00,T-2200175,roasted duck,1
05/01/2022,08:24:00,T-2200175,naan bread,1
2022-01-05,08:24:00,T-2200175,Fruit Salad,1
2022-01-05,08:24:00,T-2200175,Water,1
2022-01-05,09:00:00,T-2200176,spring rolls,1
2022-01-05,09:00:00,T-2200176,Vegetarian Pasta,1
2022-01-05,09:00:00,T-2200176,grilled vegetables,1
2022-01-05,09:00:00,T-2200176,CARROT CAKE,1
2022-01-05,09:00:00,T-2200176,Beer,1
2022-01-05,09:36:00,T-2200177,Samosas,1
2022-01-05,09:36:00,T-2200177,turkey dishes,1
05/01/2022,09:36:00,T-2200177,Potato Wedges,1
2022-01-05,09:36:00,T-2200177,RICE PUDDING,1
2022-01-05,09:36:00,T-2200177,Whiskey,1
2022-01-05,10:12:00,T-2200178,Samosas,2
2022-01-05,10:12:00,T-2200178,roasted duck,1
2022-01-05,10:12:00,T-2200178,garlic bread,2
2022-01-05,10:12:00,T-2200178,Tiramisu,1
05/01/2022,10:12:00,T-2200178,Liqueurs,1
2022-01-05,10:48:00,T-2200179,SPRING ROLLS,2
2022-01-05,10:48:00,T-2200179,Turkey Dishes,1
2022-01-05,10:48:00,T-2200179,STEAMED VEGETABLES,1
2022-01-05,10:48:00,T-2200179,Cherry Pie,1
2022-01-05,10:48:00,T-2200179,whiskey,2
2022-01-05,11:24:00,T-2200180,samosas,1
05/01/2022,11:24:00,T-2200180,vegetable stir-fry,1
2022-01-05,11:24:00,T-2200180,Garlic Bread,3
05/01/2022,11:24:00,T-2200180,fruit salad,3
2022-01-05,11:24:00,T-2200180,Iced Tea,1
2022-01-05,12:00:00,T-2200181,Spring Rolls,1
2022-01-05,12:00:00,T-2200181,Steaks,1
2022-01-05,12:00:00,T-2200181,POTATO WEDGES,1
05/01/2022,12:00:00,T-2200181,Rice Pudding,1
2022-01-05,12:00:00,T-2200181,Iced Tea,1
2022-01-05,12:36:00,T-2200182,Chicken Soup,6
05/01/2022,12:36:00,T-2200182,grilled fish,1
05/01/2022,12:36:00,T-2200182,potato wedges,1
2022-01-05,12:36:00,T-2200182,FRUIT SALAD,1
2022-01-05,12:36:00,T-2200182,ICED TEA,1
2022-01-05,13:12:00,T-2200183,Chicken Soup,2
2022-01-05,13:12:00,T-2200183,LAMB CHOPS,1
2022-01-05,13:12:00,T-2200183,,2
2022-01-05,13:12:00,T-2200183,custard,1
05/01/2022,13:12:00,T-2200183,water,1
05/01/2022,13:48:00,T-2200184,SHRIMP COCKTAIL,1
2022-01-05,13:48:00,T-2200184,SEAFOOD PASTA,2
2022-01-05,13:48:00,T-2200184,Plain Rice,1
2022-01-05,13:48:00,T-2200184,FruitSalad,1
2022-01-05,13:48:00,T-2200184,lemonade,1
2022-01-05,14:24:00,T-2200185,Chicken Soup,1
05/01/2022,14:24:00,T-2200185,RAVIOLI,1
05/01/2022,14:24:00,T-2200185,french fries,2
2022-01-05,14:24:00,T-2200185,Cherry Pie,1
2022-01-05,14:24:00,T-2200185,Soda,1
2022-01-05,15:00:00,T-2200186,Spring Rolls,1
2022-01-05,15:00:00,T-2200186,SPAGHETTI,2
2022-01-05,15:00:00,T-2200186,pilaf,1
2022-01-05,15:00:00,T-2200186,CUSTARD,1
2022-01-05,15:00:00,T-2200186,vodka,1
2022-01-05,15:36:00,T-2200187,BRUSCHETTA,1
2022-01-05,15:36:00,T-2200187,FETTUCCINE,4
2022-01-05,15:36:00,T-2200187,Roasted Potatoes,1
2022-01-05,15:36:00,T-2200187,KEY LIME PIE,5
2022-01-05,15:36:00,T-2200187,,1
2022-01-05,16:12:00,T-2200188,CALAMARI RINGS,1
2022-01-05,16:12:00,T-2200188,Fettuccine,2
2022-01-05,16:12:00,T-2200188,fried rice,4
05/01/2022,16:12:00,T-2200188,,2
2022-01-05,16:12:00,T-2200188,lemonade,1
2022-01-05,16:48:00,T-2200189,TOMATO SOUP,1
2022-01-05,16:48:00,T-2200189,Ravioli,2
2022-01-05,16:48:00,T-2200189,Grilled Vegetables,2
2022-01-05,16:48:00,T-2200189,Apple Pie,1
2022-01-05,16:48:00,T-2200189,Lemonade,1
05/01/2022,17:24:00,T-2200190,SAMOSAS,1
05/01/2022,17:24:00,T-2200190,lamb chops,1
2022-01-05,17:24:00,T-2200190,Grilled Vegetables,1
2022-01-05,17:24:00,T-2200190,Rice Pudding,1
2022-01-05,17:24:00,T-2200190,Water,2
2022-01-05,18:00:00,T-2200191,Calamari Rings,1
2022-01-05,18:00:00,T-2200191,Vegetarian Pasta,1
2022-01-05,18:00:00,T-2200191,FRIED RICE,1
2022-01-05,18:00:00,T-2200191,Chocolate Cake,1
05/01/2022,18:00:00,T-2200191,SODA,1
2022-01-05,18:36:00,T-2200192,SPRING ROLLS,1
2022-01-05,18:36:00,T-2200192,Seafood Pasta,1
2022-01-05,18:36:00,T-2200192,Potato Wedges,1
2022-01-05,18:36:00,T-2200192,Cheesecake,3
05/01/2022,18:36:00,T-2200192,Lemonade,1
05/01/2022,19:12:00,T-2200193,CHICKEN SOUP,1
2022-01-05,19:12:00,T-2200193,VEGETARIAN PASTA,1
2022-01-05,19:12:00,T-2200193,Garlic Bread,1
2022-01-05,19:12:00,T-2200193,Tiramisu,1
2022-01-05,19:12:00,T-2200193,coffee,1
2022-01-05,19:48:00,T-2200194,Garden Salad,1
2022-01-05,19:48:00,T-2200194,TurkeyDishes,1
2022-01-05,19:48:00,T-2200194,dinner rolls,1
05/01/2022,19:48:00,T-2200194,,1
2022-01-05,19:48:00,T-2200194,Liqueurs,2
2022-01-05,20:24:00,T-2200195,CALAMARI RINGS,1
05/01/2022,20:24:00,T-2200195,Steaks,1
05/01/2022,20:24:00,T-2200195,steamed vegetables,1
2022-01-05,20:24:00,T-2200195,Fruit Salad,3
2022-01-05,20:24:00,T-2200195,Water,2
2022-01-05,21:00:00,T-2200196,Calamari Rings,1
2022-01-05,21:00:00,T-2200196,Tofu Dishes,1
2022-01-05,21:00:00,T-2200196,garlic bread,1
2022-01-05,21:00:00,T-2200196,fruit salad,1
2022-01-05,21:00:00,T-2200196,Beer,1
2022-01-05,21:36:00,T-2200197,Caesar Salad,1
05/01/2022,21:36:00,T-2200197,SALADS,2
2022-01-05,21:36:00,T-2200197,GRILLED VEGETABLES,2
2022-01-05,21:36:00,T-2200197,Fruit Platter,2
2022-01-05,21:36:00,T-2200197,Coffee,1
05/01/2022,22:12:00,T-2200198,CHICKEN SOUP,2
2022-01-05,22:12:00,T-2200198,Salads,1
2022-01-05,22:12:00,T-2200198,Mixed Vegetable Medley,1
05/01/2022,22:12:00,T-2200198,CherryPie,1
2022-01-05,22:12:00,T-2200198,Vodka,1
2022-01-05,22:48:00,T-2200199,Spring Rolls,1
